5e-10,8.705612479099855e+24
7.732154362568957e-10,4.923882631706752e+24
1.0464308725137916e-09,3.4022997656780787e+24
1.3196463087706872e-09,2.700462352420693e+24
1.5928617450275828e-09,2.3149866718511657e+24
1.8660771812844784e-09,2.0783838185797638e+24
2.1392926175413744e-09,1.9542040079740512e+24
2.41250805379827e-09,1.8659629231817382e+24
2.6857234900551656e-09,1.8093604107387204e+24
2.9589389263120613e-09,1.7544748908334597e+24
3.232154362568957e-09,1.7012542798525858e+24
3.505369798825853e-09,1.6496480740980276e+24
3.7785852350827485e-09,1.5751590570916245e+24
4.051800671339644e-09,1.5040335536380222e+24
4.3250161075965406e-09,1.4361196859990832e+24
4.598231543853436e-09,1.3712724343984008e+24
4.871446980110332e-09,1.309353327353607e+24
5.144662416367227e-09,1.2502301459914585e+24
5.417877852624123e-09,1.1937766417144358e+24
5.691093288881019e-09,1.1398722666160479e+24
5.964308725137914e-09,1.0884019160690076e+24
6.237524161394811e-09,1.055386103036523e+24
6.510739597651706e-09,1.0233717986325171e+24
6.783955033908602e-09,1.0077306820944575e+24
7.0571704701654975e-09,9.923286228832586e+23
7.330385906422393e-09,9.923286228832586e+23
7.603601342679289e-09,9.771619672696202e+23
7.876816778936184e-09,9.771619672696202e+23
8.15003221519308e-09,1.039255682936711e+24
8.423247651449976e-09,9.622271173675154e+23
